'volume', 'seasonal', 'family', 'matrix_criteria_size', 'class_author', 'matrix_fec', 'phylum', 'reproductive_repetition_id', 'class_organized', 'class_number', 'editors', 'matrix_start_season_id', 'study_start', 'journal_name', 'dicot_monoc_id', 'matrix_dimension', 'kingdom', 'population_nautical_miles', 'pub_title', 'matrix_end_season_id', 'genus_accepted', 'date_digitised', 'angio_gymno_id', 'authors', 'matrix_criteria_age', 'continent_id', 'matrix_composition_id', 'study_end', 'species_author', 'DOI_ISBN', 'organism_type_id', 'publication_id', 'survival_issue', 'matrix_f_string', 'within_site_replication', 'tax_order', 'periodicity', 'matrix_u_string', 'studied_sex_id', 'matrix_c_string', 'year', 'matrix_start_month', 'id', 'matrix_start_year', 'species_id', 'species_accepted', 'matrix_a_string', 'captivity_id', 'matrix_end_month', 'matrix_end_year', 'matrix_id', 'matrix_criteria_ontogeny', 'matrix_split', 'treatment_id', 'number_populations', 'population_name', 'pages', 'seed_stage_error', 'publisher', 'species_common', 'tax_class', 'study_duration', 'spand_ex_growth_type_id', 'ecoregion_id', 'genus'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Individual', '1993', 'Acer_rufinerve', '10.3170/2007-8-18342', '11', '11', 1.0004, '[0 0 0 0 0 0 1200 4900;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.315 0.862 0.045 0 0 0 0 0;0 0.064 0.897 0.0505 0 0 0 0;0 0 0.013 0.905 0 0 0 0;0 0 0 0.024 0.927 0 0 0;0 0 0 0 0.049 0.969 0 0;0 0 0 0 0.0244 0 0.786 0;0 0 0 0 0 0.0309 0 0.929]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '60', '1987', '13', 'Acer rufinerve', '[0 0 0 0 0 0 1200 4900;0.315 0.862 0.045 0 0 0 0 0;0 0.064 0.897 0.0505 0 0 0 0;0 0 0.013 0.905 0 0 0 0;0 0 0 0.024 0.927 0 0 0;0 0 0 0 0.049 0.969 0 0;0 0 0 0 0.0244 0 0.786 0;0 0 0 0 0 0.0309 0 0.929]', '1', 'None', '1993', '60', 'False', True, 'Unmanipulated', '1', 'Under closed conopy; in gaps ', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Individual', '1993', 'Acer_rufinerve', '10.3170/2007-8-18342', '11', '11', 1.0004, '[0 0 0 0 0 0 1200 4900;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.185 0.856 0.086 0 0 0 0 0;0 0.03 0.853 0 0 0 0 0;0 0 0.002 0.996 0 0 0 0;0 0 0 0.004 0.972 0 0 0;0 0 0 0 0.008 0.968 0 0;0 0 0 0 0.02 0 0.7 0;0 0 0 0 0 0.0324 0 0.929]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '61', '1987', '13', 'Acer rufinerve', '[0 0 0 0 0 0 1200 4900;0.185 0.856 0.086 0 0 0 0 0;0 0.03 0.853 0 0 0 0 0;0 0 0.002 0.996 0 0 0 0;0 0 0 0.004 0.972 0 0 0;0 0 0 0 0.008 0.968 0 0;0 0 0 0 0.02 0 0.7 0;0 0 0 0 0 0.0324 0 0.929]', '1', 'None', '1993', '61', 'False', True, 'Unmanipulated', '1', 'Under closed conopy', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Mean', '1993', 'Acer_rufinerve', '10.3170/2007-8-18342', '11', '11', 1.0, '[0 0 0 0 0 0 1200 4900;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.25 0.859 0.066 0 0 0 0 0;0 0.047 0.875 0.025 0 0 0 0;0 0 0.008 0.951 0 0 0 0;0 0 0 0.014 0.949 0 0 0;0 0 0 0 0.029 0.968 0 0;0 0 0 0 0.022 0 0.743 0;0 0 0 0 0 0.032 0 0.929]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '62', '1987', '13', 'Acer rufinerve', '[0 0 0 0 0 0 1200 4900;0.25 0.859 0.066 0 0 0 0 0;0 0.047 0.875 0.025 0 0 0 0;0 0 0.008 0.951 0 0 0 0;0 0 0 0.014 0.949 0 0 0;0 0 0 0 0.029 0.968 0 0;0 0 0 0 0.022 0 0.743 0;0 0 0 0 0 0.032 0 0.929]', '1', 'None', '1993', '62', 'False', True, 'Unmanipulated', '1', 'Under closed conopy; in gaps ', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Individual', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.78, '[0 0 0.38;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.14 0 0;0.36 0.12 0;0.14 0.61 0.78]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '63', '1951', '14', 'Acer saccharum', '[0.14 0 0.38;0.36 0.12 0;0.14 0.61 0.78]', '1', 'None', '1988', '63', 'False', True, 'Unmanipulated', '1', 'SubPop1', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Individual', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.91, '[0 0 1.55;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.41 0 0;0.35 0.44 0;0.06 0.47 0.81]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '64', '1951', '14', 'Acer saccharum', '[0.41 0 1.55;0.35 0.44 0;0.06 0.47 0.81]', '1', 'None', '1988', '64', 'False', True, 'Unmanipulated', '1', 'SubPop3', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Individual', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 1.0, '[0 0 10.7;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.17 0 0;0.35 0.48 0;0.02 0.28 1]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '65', '1951', '14', 'Acer saccharum', '[0.17 0 10.7;0.35 0.48 0;0.02 0.28 1]', '1', 'None', '1988', '65', 'False', True, 'Unmanipulated', '1', 'SubPop2', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Mean', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.815, '[0 0 0.215;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.3 0 0;0.345 0.36 0;0.07 0.43 0.815]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '66', '1951', '14', 'Acer saccharum', '[0.3 0 0.215;0.345 0.36 0;0.07 0.43 0.815]', '1', 'None', '2001', '66', 'False', True, 'Unmanipulated', '1', 'SubPop1', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Mean', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.893333, '[0 0 13.6733333333333;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.385 0 0;0.325 0.511666666666667 0;0.0366666666666667 0.311666666666667 0.893333333333333]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '67', '1951', '14', 'Acer saccharum', '[0.385 0 13.6733333333333;0.325 0.511666666666667 0;0.0366666666666667 0.311666666666667 0.893333333333333]', '1', 'None', '2001', '67', 'False', True, 'Unmanipulated', '1', 'SubPop1; SubPop2; SubPop3', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Mean', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.9, '[0 0 0.81;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.405 0 0;0.41 0.565 0;0.03 0.335 0.865]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '68', '1951', '14', 'Acer saccharum', '[0.405 0 0.81;0.41 0.565 0;0.03 0.335 0.865]', '1', 'None', '2001', '68', 'False', True, 'Unmanipulated', '1', 'SubPop3', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Mean', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 1.0, '[0 0 39.995;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.45 0 0;0.22 0.61 0;0.01 0.17 1]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '69', '1951', '14', 'Acer saccharum', '[0.45 0 39.995;0.22 0.61 0;0.01 0.17 1]', '1', 'None', '2001', '69', 'False', True, 'Unmanipulated', '1', 'SubPop2', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Individual', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.85, '[0 0 0.05;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.46 0 0;0.33 0.6 0;0 0.25 0.85]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '70', '1988', '14', 'Acer saccharum', '[0.46 0 0.05;0.33 0.6 0;0 0.25 0.85]', '1', 'None', '2001', '70', 'False', True, 'Unmanipulated', '1', 'SubPop1', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Individual', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 0.92, '[0 0 0.07;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.4 0 0;0.47 0.69 0;0 0.2 0.92]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '71', '1988', '14', 'Acer saccharum', '[0.4 0 0.07;0.47 0.69 0;0 0.2 0.92]', '1', 'None', '2001', '71', 'False', True, 'Unmanipulated', '1', 'SubPop3', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, 'None', '1951', 'Forest Ecol Manag', '1', '3', 'Plantae', None, 'None', 'None', None, '2011-10-14 00:00:00', '1', 'Lin  Augspurger', 'False', '4', 'Individual', '2001', 'Acer_saccharum', '10.1016/j.foreco.2008.02.040', '11', '12', 1.0, '[0 0 69.29;0 0 0;0 0 0]', '8 (48 m x 68 m); 1 (216 m x 260 m)', 'Sapindales', None, '[0.73 0 0;0.09 0.74 0;0 0.06 1]', '5', '[0 0 0;0 0 0;0 0 0]', 2008, 'None', '72', '1988', '14', 'Acer saccharum', '[0.73 0 69.29;0.09 0.74 0;0 0.06 1]', '1', 'None', '2001', '72', 'False', True, 'Unmanipulated', '1', 'SubPop2', 'None', False, 'None', 'Sugar maple', 'Magnoliopsida', '51', 'Tree', '4', 'Acer'
'None', False, 'Compositae', 'Plant height of flowering plants', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, '3', '1997', 'Plant Ecol', '1', '3', 'Plantae', None, 'None', '1', None, '2013-05-03 00:00:00', '1', 'Freville  Silvertown', 'False', '3', 'Mean', '1999', 'Achillea_millefolium', '10.1007/s11258-004-0017-1', '6', '13', 1.0668, '[0 1.205061 2.765646;0 0.466983 1.071738;0 0.466983 0.176616]', '0.5 x 0.5 m sq; 1 x 1 m sq ', 'Asterales', 1.0, '[0.355 0.167 0;0.1935 0.4998 0;0.4515 0.4 1]', '5', '[0 0 0;0 0 0;0 0 0]', 2005, '9', '73', '1997', '15', 'Achillea millefolium', '[0.355 1.372061 2.765646;0.1935 0.966783 1.071738;0.4515 0.866983 1.176616]', '1', '5', '1999', '73', 'False', True, 'Competition', '2', 'Long Hoos; Sawyers field', 'None', False, 'None', 'None', 'Magnoliopsida', '3', 'None', '10', 'Achillea'
'None', False, 'Compositae', 'Plant height of flowering plants', '|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|', '|1|2|3|', None, '3', '1997', 'Plant Ecol', '1', '3', 'Plantae', None, 'None', '1', None, '2013-05-03 00:00:00', '1', 'Freville  Silvertown', 'False', '3', 'Mean', '1999', 'Achillea_millefolium', '10.1007/s11258-004-0017-1', '6', '13', 1.0, '[0 27.754972 52.439772;0 106.637524 201.479124;0 106.637524 140.713104]', '0.5 x 0.5 m sq; 1 x 1 m sq ', 'Asterales', 1.0, '[0 0 0;0.333 0.348 0;0.667 0.652 0.652]', '5', '[0 0 0;0 0 0;0 0 0]', 2005, '9', '74', '1997', '15', 'Achillea millefolium', '[0 27.754972 52.439772;0.333 106.985524 201.479124;0.667 107.289524 141.365104]', '1', '5', '1999', '74', 'False', True, 'Competition', '2', 'Long Hoos; Sawyers field', 'None', False, 'None', 'None', 'Magnoliopsida', '3', 'None', '10', 'Achillea'
'None', False, 'Poaceae', 'Number of tillers', '|active|active|active|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|9|10|11|', None, 'None', '1989', 'J Ecol', '2', '11', 'Plantae', None, 'None', 'None', None, '2013-03-19 00:00:00', '1', 'Guardia  Raventos  Caswell', 'False', '3', 'Individual', '1991', 'Achnatherum_calamagrostis', '10.1046/j.1365-2745.2000.00504.x', '6', '14', 1.36, '[0 0 2.49 3.32 7.68 11.63 14.54 29.07 2.08 4.57 17.34;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0]', '4 (10 x 10 cm sq)', 'Poales', 1.0, '[0 0 0 0 0 0 0 0 0 0 0;0.64 0.8 0 0 0 0 0 0 0 0 0;0 0.12 0.21 0.11 0.03 0 0 0 0.33 0.25 0.29;0 0 0.36 0.35 0.17 0.05 0 0 0.27 0.25 0.14;0 0 0.09 0.35 0.37 0.14 0.12 0.04 0.07 0.25 0.43;0 0 0.05 0.06 0.31 0.39 0.23 0.07 0 0 0.14;0 0 0 0.01 0.06 0.29 0.31 0.07 0 0 0;0 0 0 0 0.03 0.14 0.35 0.82 0 0 0;0 0 0 0 0.04 0.07 0.08 0.19 0 0 0;0 0 0 0 0.01 0.09 0.23 0.04 0 0 0;0 0 0 0 0.02 0 0.04 0.07 0 0 0]', '5', '[0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0]', 2000, '7', '75', '1989', '16', 'Stipa calamagrostis', '[0 0 2.49 3.32 7.68 11.63 14.54 29.07 2.08 4.57 17.34;0.64 0.8 0 0 0 0 0 0 0 0 0;0 0.12 0.21 0.11 0.03 0 0 0 0.33 0.25 0.29;0 0 0.36 0.35 0.17 0.05 0 0 0.27 0.25 0.14;0 0 0.09 0.35 0.37 0.14 0.12 0.04 0.07 0.25 0.43;0 0 0.05 0.06 0.31 0.39 0.23 0.07 0 0 0.14;0 0 0 0.01 0.06 0.29 0.31 0.07 0 0 0;0 0 0 0 0.03 0.14 0.35 0.82 0 0 0;0 0 0 0 0.04 0.07 0.08 0.19 0 0 0;0 0 0 0 0.01 0.09 0.23 0.04 0 0 0;0 0 0 0 0.02 0 0.04 0.07 0 0 0]', '1', '6', '1990', '75', 'True', True, 'Unmanipulated', '2', 'Gypsum', 'None', False, 'None', 'None', 'Liliopsida', '3', 'None', '10', 'Stipa'
'None', False, 'Poaceae', 'Number of tillers', '|active|active|active|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|9|10|11|', None, 'None', '1989', 'J Ecol', '2', '11', 'Plantae', None, 'None', 'None', None, '2013-03-19 00:00:00', '1', 'Guardia  Raventos  Caswell', 'False', '3', 'Individual', '1991', 'Achnatherum_calamagrostis', '10.1046/j.1365-2745.2000.00504.x', '6', '14', 1.42, '[0 0 0.74 0.69 1.86 2.77 4.35 6.53 0.55 1.22 4.62;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0]', '4 (10 x 10 cm sq)', 'Poales', 1.0, '[0 0 0 0 0 0 0 0 0 0 0;0.64 0.8 0 0 0 0 0 0 0 0 0;0 0.12 0.21 0.11 0.03 0 0 0 0.33 0.25 0.29;0 0 0.36 0.35 0.17 0.05 0.06 0 0.27 0.25 0.14;0 0 0.09 0.35 0.37 0.14 0.12 0.04 0.07 0.25 0.43;0 0 0.05 0.06 0.31 0.39 0.23 0.07 0 0 0.14;0 0 0 0.01 0.06 0.29 0.31 0.07 0 0 0;0 0 0 0 0.03 0.14 0.35 0.82 0 0 0;0 0 0 0 0.04 0.07 0.08 0.19 0 0 0;0 0 0 0 0.01 0.09 0.23 0.04 0 0 0;0 0 0 0 0.02 0 0.04 0.07 0 0 0]', '5', '[0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0]', 2000, '7', '76', '1989', '16', 'Stipa calamagrostis', '[0 0 0.74 0.69 1.86 2.77 4.35 6.53 0.55 1.22 4.62;0.64 0.8 0 0 0 0 0 0 0 0 0;0 0.12 0.21 0.11 0.03 0 0 0 0.33 0.25 0.29;0 0 0.36 0.35 0.17 0.05 0.06 0 0.27 0.25 0.14;0 0 0.09 0.35 0.37 0.14 0.12 0.04 0.07 0.25 0.43;0 0 0.05 0.06 0.31 0.39 0.23 0.07 0 0 0.14;0 0 0 0.01 0.06 0.29 0.31 0.07 0 0 0;0 0 0 0 0.03 0.14 0.35 0.82 0 0 0;0 0 0 0 0.04 0.07 0.08 0.19 0 0 0;0 0 0 0 0.01 0.09 0.23 0.04 0 0 0;0 0 0 0 0.02 0 0.04 0.07 0 0 0]', '1', '6', '1990', '76', 'True', True, 'Unmanipulated', '2', 'Red Substrate', 'None', False, 'None', 'None', 'Liliopsida', '3', 'None', '10', 'Stipa'
